0.084341	0.084341	0.084341	0.084341	0.084341	0.084341	0.084341	0.084341	0.084341	0.084341	0.084341
0.114260	0.114260	0.114260	0.114260	0.114260	0.114260	0.114260	0.114260	0.114260	0.114260	0.114260
0.066235	0.066235	0.066235	0.066235	0.066235	0.066235	0.066235	0.066235	0.066235	0.066235	0.066235
0.239924	0.239924	0.239924	0.239924	0.239924	0.239924	0.239924	0.239924	0.239924	0.239924	0.239924
0.125887	0.125887	0.125887	0.125887	0.125887	0.125887	0.125887	0.125887	0.125887	0.125887	0.125887
0.172588	0.172588	0.172588	0.172588	0.172588	0.172588	0.172588	0.172588	0.172588	0.172588	0.172588
0.482357	0.482357	0.482357	0.482357	0.482357	0.482357	0.482357	0.482357	0.482357	0.482357	0.482357
0.437974	0.437974	0.437974	0.437974	0.437974	0.437974	0.437974	0.437974	0.437974	0.437974	0.437974
0.601400	0.601400	0.601400	0.601400	0.601400	0.601400	0.601400	0.601400	0.601400	0.601400	0.601400
0.355564	0.355564	0.355564	0.355564	0.355564	0.355564	0.355564	0.355564	0.355564	0.355564	0.355564
